longitude,latitude,Number_of_Vehicles,Number_of_Casualties,Time,Speed_limit,Accident_Severity
73.4,21.0,18.4,51.0,16.17,180.4,4.0
100.1,177.1,14.4,88.1,5.14,159.1,4.0
116.8,138.6,11.2,25.6,23.35,59.9,2.0
81.6,63.4,1.6,67.4,20.26,90.3,2.0
20.0,147.1,42.0,57.4,11.03,27.0,4.0
29.1,173.7,11.2,30.2,18.30,36.0,3.0
84.8,99.9,26.6,43.5,0.35,72.6,1.0
89.4,48.0,43.9,82.4,17.61,120.6,2.0
88.4,181.1,9.5,79.7,12.67,93.3,1.0
20.3,124.5,41.6,97.8,23.81,197.0,1.0
81.8,174.8,7.4,95.2,22.40,160.1,1.0
43.9,132.3,8.7,51.2,20.73,161.8,3.0
28.6,52.1,38.6,47.0,20.80,34.7,3.0
59.2,134.8,26.9,47.5,15.49,96.1,4.0
7.2,23.9,17.6,2.8,7.00,51.6,1.0
54.3,123.2,40.6,86.8,7.50,136.8,4.0
122.1,153.0,39.3,27.7,18.21,28.0,4.0
124.2,85.8,23.0,48.4,8.46,45.0,4.0
101.9,86.4,1.0,85.0,17.89,94.4,2.0
81.7,150.7,6.7,66.8,9.70,25.0,4.0
59.4,109.5,13.6,76.3,9.44,195.9,4.0
46.2,135.2,33.6,1.9,3.85,160.6,1.0
96.6,77.3,36.4,26.8,8.20,20.7,1.0
126.5,43.5,49.5,73.1,23.88,173.2,2.0
68.7,21.7,42.0,75.8,3.68,169.7,1.0
31.5,149.4,45.5,36.5,4.22,9.5,2.0
10.6,110.4,2.7,67.6,23.20,67.6,1.0
81.1,38.5,10.0,54.1,12.14,113.8,1.0
17.3,183.7,32.1,29.7,7.49,199.2,4.0
106.6,10.9,49.1,15.5,5.36,111.2,1.0
89.8,55.2,47.3,96.9,10.09,21.3,2.0
67.6,110.3,1.2,82.8,20.50,93.3,1.0
74.0,119.3,28.0,86.8,6.90,184.7,1.0
47.0,25.5,39.1,44.8,3.10,108.1,1.0
11.0,76.9,7.3,71.1,19.28,65.1,2.0
49.6,80.2,3.1,87.1,1.65,12.2,4.0
38.1,157.9,31.1,60.7,20.76,163.3,3.0
57.2,176.6,16.9,57.2,19.66,62.9,1.0
78.0,162.2,1.4,28.3,7.14,65.4,4.0
62.6,18.7,34.8,51.9,23.36,107.2,2.0
89.8,27.3,17.7,9.7,12.68,89.6,3.0
18.1,120.8,8.5,95.4,20.16,199.9,3.0
70.1,113.2,5.3,8.4,3.52,94.3,4.0
31.5,42.5,4.6,63.1,7.12,170.0,2.0
77.6,89.1,11.1,99.3,3.65,51.9,4.0
16.4,54.6,44.2,70.3,1.82,182.7,4.0
7.9,146.6,30.0,56.3,23.65,106.9,4.0
40.7,38.6,26.9,79.5,9.98,106.8,3.0
111.3,52.4,26.5,85.2,8.68,117.9,1.0
43.1,158.2,2.9,97.0,18.88,74.0,2.0
106.3,125.4,3.8,77.9,2.65,121.0,3.0
126.8,60.4,26.2,5.9,10.61,38.6,2.0
25.1,168.4,42.5,73.8,10.73,47.6,1.0
7.9,85.4,2.8,51.8,11.60,105.0,4.0
15.9,109.6,22.5,59.2,10.34,126.4,1.0
113.2,141.1,47.9,82.8,20.87,101.1,3.0
66.4,157.2,20.4,45.6,13.67,47.3,4.0
32.6,11.9,11.7,49.8,16.69,68.3,1.0
100.7,165.6,38.0,75.8,8.13,55.9,1.0
116.0,188.6,16.4,96.8,0.97,127.0,3.0
69.4,121.6,48.9,42.8,2.40,104.4,4.0
83.9,183.9,40.9,21.6,15.92,85.9,1.0
97.2,84.6,37.1,28.5,1.50,147.0,4.0
25.0,155.7,7.3,29.3,13.99,67.2,4.0
25.7,114.9,42.7,28.4,12.10,175.5,2.0
118.9,156.2,1.1,50.1,19.86,113.0,2.0
36.2,114.7,48.0,73.6,15.89,84.4,3.0
88.8,131.8,20.6,93.8,3.23,194.3,1.0
27.8,62.1,42.5,3.9,0.98,69.2,3.0
50.0,165.6,48.2,39.6,4.99,7.1,3.0
101.3,159.2,32.1,46.8,12.39,30.9,3.0
36.9,163.0,4.5,64.2,2.55,10.5,1.0
113.2,105.4,31.5,59.2,5.80,48.3,2.0
90.0,137.8,10.4,84.5,9.35,12.3,3.0
63.9,46.3,27.2,77.4,20.26,188.0,3.0
115.8,77.3,11.1,22.3,13.14,176.3,3.0
40.7,108.2,9.0,41.8,16.63,151.8,2.0
90.2,180.3,27.2,78.1,22.14,41.5,3.0
78.6,152.3,28.1,100.6,22.50,68.7,3.0
58.8,173.6,23.1,65.8,19.15,78.5,1.0
19.6,12.8,36.8,35.9,15.88,170.9,3.0
68.1,113.0,6.8,14.6,21.17,9.4,2.0
41.8,13.9,10.7,39.4,14.69,175.0,1.0
21.1,83.9,37.2,45.8,5.34,156.8,3.0
45.9,19.5,46.3,15.0,23.83,97.3,2.0
83.4,61.8,26.5,57.5,2.56,67.9,4.0
34.1,47.5,33.7,30.1,9.84,89.0,4.0
105.9,146.3,18.9,23.3,1.05,49.0,4.0
112.1,133.5,44.9,81.4,20.80,10.4,1.0
65.8,84.5,1.2,83.8,13.20,8.7,2.0
65.9,40.9,2.1,35.7,1.07,188.4,1.0
96.6,39.0,8.2,51.7,14.77,138.5,1.0
18.0,117.2,15.4,27.9,20.61,14.6,2.0
118.4,96.8,18.3,25.5,6.58,155.8,1.0
16.0,143.5,22.4,48.6,2.80,41.1,1.0
100.8,130.0,9.2,59.5,4.65,10.5,4.0
32.6,120.8,42.0,19.0,13.19,89.3,3.0
111.5,23.1,21.5,70.7,5.43,162.9,2.0
56.2,149.3,31.4,11.2,10.53,162.8,1.0
101.2,158.6,18.1,37.0,2.90,55.2,1.0
105.0,66.7,32.4,35.8,16.01,188.9,1.0
35.2,57.3,45.1,42.6,12.94,181.2,2.0
95.6,183.5,45.3,37.5,17.09,119.8,2.0
125.4,79.5,2.7,6.9,22.49,44.2,1.0
60.6,52.4,18.7,39.8,0.84,125.1,1.0
76.4,187.6,40.7,100.2,16.92,35.3,1.0
113.1,157.4,20.8,14.2,12.34,101.5,3.0
39.1,184.6,10.6,47.6,0.58,110.9,4.0
108.9,146.1,1.7,4.9,20.70,45.2,3.0
105.7,17.4,49.8,55.3,3.26,159.6,3.0
93.6,46.4,9.9,62.2,22.75,52.5,3.0
68.0,101.1,37.2,88.0,18.00,193.0,4.0
53.6,42.7,39.0,37.0,4.22,177.8,2.0
111.9,188.9,17.7,91.7,12.68,123.5,1.0
9.7,43.8,29.3,79.4,11.58,46.6,2.0
92.0,133.2,37.2,14.8,17.62,5.4,3.0
117.3,138.1,10.7,48.8,21.15,10.8,1.0
40.4,119.9,41.3,21.0,3.65,89.7,1.0
65.8,51.8,1.8,23.4,3.08,143.5,4.0
60.5,106.4,47.2,70.7,13.40,92.1,4.0
73.5,114.1,19.9,59.8,5.42,195.9,1.0
56.0,188.9,32.4,61.6,7.64,87.0,3.0
122.3,22.9,8.9,41.5,10.48,128.5,2.0
7.8,128.6,7.9,41.6,4.35,158.1,4.0
106.2,124.5,11.8,6.1,0.34,141.6,2.0
93.7,22.6,40.5,98.3,15.29,88.4,2.0
88.2,111.8,23.4,10.1,5.21,99.5,2.0
73.9,118.7,1.4,52.7,8.37,123.0,1.0
92.8,70.5,35.9,17.6,2.38,129.9,3.0
97.8,87.4,39.9,3.7,15.28,157.9,4.0
56.6,135.3,29.9,78.8,16.81,198.5,2.0
42.8,117.0,24.3,81.9,19.48,156.2,3.0
30.8,187.0,48.5,79.7,22.66,197.0,4.0
15.4,113.4,47.7,48.1,8.52,115.4,2.0
34.7,57.3,4.1,58.3,1.08,10.7,4.0
33.0,141.5,31.6,85.0,2.15,147.0,1.0
14.0,40.2,8.2,57.5,14.50,179.0,1.0
46.1,18.5,9.0,37.9,21.40,147.3,1.0
38.1,94.1,24.4,46.5,10.72,118.3,4.0
3.3,86.0,3.6,15.2,23.23,114.2,4.0
4.6,147.0,4.2,66.1,13.47,101.3,2.0
79.5,114.7,9.4,66.0,14.55,158.2,1.0
125.0,166.6,33.3,72.1,0.10,73.1,4.0
32.0,82.2,48.4,30.2,12.56,7.8,2.0
53.9,103.7,13.5,4.4,10.89,134.3,4.0
58.7,146.6,34.4,1.7,5.66,180.9,3.0
118.2,10.2,7.1,85.8,6.57,181.8,4.0
39.8,93.1,24.6,78.2,0.52,166.4,4.0
91.7,112.4,34.4,81.7,6.80,107.4,2.0
69.6,156.0,18.0,10.7,15.12,56.2,1.0
12.4,167.8,44.7,93.5,21.10,186.0,2.0
58.5,170.4,29.5,39.3,4.10,194.3,3.0
127.1,138.9,49.1,31.0,15.91,183.8,3.0
91.2,73.3,35.4,95.1,21.83,56.4,1.0
27.8,52.1,20.5,24.1,23.12,50.8,3.0
40.2,172.6,24.7,22.0,6.61,58.1,4.0
20.3,172.0,28.1,94.2,19.64,94.7,2.0
68.5,122.8,20.2,81.8,1.48,42.5,1.0
40.2,71.9,26.1,86.7,9.75,98.9,2.0
29.5,63.2,28.1,41.6,5.31,183.9,1.0
7.4,183.4,5.2,5.7,1.50,9.5,3.0
25.9,36.7,33.9,60.9,17.47,165.4,3.0
96.4,56.9,38.3,87.9,22.84,129.8,4.0
12.7,36.7,2.7,63.3,4.73,72.0,4.0
110.1,177.8,19.1,15.4,11.86,122.9,2.0
17.5,157.3,33.4,57.6,18.19,29.7,4.0
14.9,98.1,40.5,4.7,0.89,69.9,2.0
81.1,138.3,4.2,20.9,12.79,53.3,3.0
113.2,122.9,4.8,81.0,5.58,99.3,1.0
21.9,139.6,3.1,30.2,3.82,18.9,3.0
104.2,163.4,16.7,62.9,9.90,196.9,1.0
99.0,99.6,35.0,58.7,11.45,13.2,1.0
35.2,125.3,11.0,6.2,16.50,145.6,2.0
115.0,101.0,43.1,54.5,20.57,61.9,4.0
13.6,144.4,47.3,86.1,7.29,194.9,3.0
10.4,114.2,46.6,54.6,16.48,174.4,3.0
57.6,124.6,6.0,17.1,19.87,139.3,4.0
33.6,62.2,11.3,48.6,2.48,123.6,1.0
84.0,44.5,14.5,88.0,4.04,12.7,2.0
11.4,62.5,8.6,86.8,5.72,134.2,1.0
123.9,43.5,31.4,38.9,19.18,122.7,2.0
23.3,45.5,30.1,10.0,6.68,12.8,1.0
16.3,188.4,3.9,12.1,0.13,130.8,4.0
96.4,126.9,36.5,8.2,9.24,190.7,4.0
119.3,92.1,44.0,50.3,7.77,177.0,4.0
76.0,161.9,5.5,19.9,10.85,146.4,3.0
38.9,181.9,18.1,91.6,6.56,31.4,4.0
28.4,19.4,33.4,99.4,4.29,162.3,4.0
35.0,107.4,45.9,14.9,0.52,51.6,1.0
13.7,56.7,30.8,52.5,1.39,170.8,3.0
124.6,40.7,4.5,48.6,18.98,147.0,3.0
125.6,17.0,3.5,67.4,2.79,148.4,3.0
10.3,53.8,6.3,84.0,4.84,153.5,2.0
12.4,35.4,24.6,92.2,8.40,52.3,4.0
71.4,57.0,10.0,84.7,21.87,160.6,3.0
59.3,127.4,43.6,5.9,11.34,157.9,4.0
87.9,55.8,12.8,63.0,14.69,47.0,1.0
80.5,48.5,42.3,35.9,9.04,147.0,4.0
73.0,189.7,24.5,50.6,15.79,68.1,4.0
123.2,39.1,25.7,43.9,16.36,61.7,2.0
69.4,53.5,45.8,12.2,20.53,114.4,4.0
75.8,16.8,16.6,32.3,11.74,94.4,3.0
100.7,25.1,28.1,27.2,23.86,164.6,1.0
42.8,69.8,33.9,28.2,1.11,58.3,1.0
124.5,26.1,46.1,97.5,19.66,194.6,2.0
16.8,33.3,30.2,65.3,17.61,113.6,2.0
110.3,172.3,13.2,4.4,9.57,72.3,1.0
98.4,134.9,19.2,36.2,20.84,22.8,2.0
73.8,121.1,3.5,90.0,20.57,100.6,1.0
60.1,153.6,47.5,4.9,23.04,36.0,3.0
65.8,36.5,8.0,28.5,17.28,98.2,4.0
122.0,178.4,4.6,25.9,22.46,36.4,3.0
74.2,30.3,24.5,40.0,7.19,129.6,4.0
80.7,36.6,38.3,39.4,10.96,37.4,1.0
103.5,171.5,24.1,1.3,20.31,67.0,3.0
69.2,140.3,4.3,7.8,11.41,152.7,3.0
93.6,116.2,12.9,30.0,1.82,197.5,4.0
17.7,51.2,23.1,87.1,13.08,7.4,4.0
2.7,71.6,47.0,89.6,2.68,15.3,4.0
24.2,13.6,24.1,88.1,23.10,65.3,1.0
115.5,73.2,25.8,91.0,5.64,155.9,3.0
86.8,57.6,31.7,52.8,23.99,171.0,1.0
33.6,77.8,42.2,58.3,0.76,169.9,4.0
32.3,22.1,31.3,18.1,8.58,25.6,3.0
47.8,163.5,31.0,33.2,22.98,49.7,1.0
29.2,18.5,14.8,99.4,12.38,156.6,1.0
12.8,44.6,44.7,72.0,19.18,102.2,1.0
106.9,145.3,45.7,32.7,1.01,116.0,4.0
125.2,33.0,2.1,41.9,6.81,151.1,1.0
83.9,38.3,28.1,60.6,6.70,159.3,4.0
91.7,19.6,1.8,95.2,15.14,166.4,2.0
122.6,56.0,20.3,1.3,16.10,86.0,1.0
114.4,102.0,1.2,59.3,13.63,184.6,3.0
49.2,117.8,13.4,16.9,0.92,95.8,1.0
25.9,16.7,29.7,48.2,21.24,30.9,1.0
116.8,145.7,26.4,23.6,5.31,107.2,2.0
114.6,168.7,35.1,6.1,21.38,147.9,3.0
25.6,18.7,42.7,52.7,20.21,105.2,1.0
102.0,56.4,39.6,20.2,11.20,140.6,4.0
24.6,15.4,26.5,43.0,13.93,40.2,4.0
101.6,175.7,27.5,71.5,8.75,65.1,3.0
4.4,117.0,10.6,29.9,11.07,142.8,2.0
72.9,48.8,23.4,36.3,0.97,147.7,4.0
97.7,185.8,35.3,15.8,3.58,133.8,1.0
96.3,80.7,2.7,66.1,5.54,147.3,3.0
128.0,110.2,28.1,77.8,11.38,36.0,4.0
43.8,94.7,7.5,19.3,5.93,86.3,4.0
35.9,59.6,32.1,80.9,17.46,162.1,3.0
37.4,102.7,32.9,81.7,12.18,77.3,1.0
88.6,36.6,47.2,94.9,3.63,119.5,1.0
106.0,88.3,9.1,0.4,18.74,197.9,4.0
92.3,181.9,39.3,6.3,11.53,58.4,4.0
9.6,185.0,49.1,59.9,12.79,10.8,4.0
10.3,78.3,3.0,45.5,7.99,167.3,2.0
40.5,108.9,37.2,92.5,10.75,26.8,2.0
20.1,140.8,48.3,98.5,10.16,50.9,3.0
3.9,138.5,21.1,31.8,6.67,35.0,3.0
83.4,86.7,6.9,34.6,16.36,48.4,3.0
64.7,16.6,12.9,84.9,7.16,42.0,3.0
32.7,93.6,13.3,18.1,20.59,193.8,3.0
109.4,83.3,40.5,91.2,22.27,39.0,4.0
92.2,139.4,44.4,28.0,16.59,21.7,2.0
1.5,179.8,49.5,48.6,10.20,108.3,4.0
62.5,161.8,14.1,63.6,13.26,25.7,3.0
5.0,96.9,15.9,84.9,10.98,14.7,3.0
25.9,183.8,20.7,17.0,5.36,98.4,2.0
94.2,54.1,2.4,50.7,5.75,28.0,1.0
23.0,83.1,45.5,32.0,18.91,51.0,1.0
123.6,112.0,34.2,31.9,14.42,130.8,2.0
97.3,68.4,1.4,97.6,4.25,64.3,2.0
25.0,181.3,32.4,11.1,16.15,163.4,4.0
61.4,70.8,46.9,27.2,23.60,58.0,2.0
96.8,121.8,7.3,83.7,0.50,179.0,4.0
91.7,164.6,2.1,86.1,4.37,95.4,4.0
120.4,138.2,44.4,18.1,12.24,189.9,1.0
70.5,127.9,45.7,79.9,10.38,33.6,3.0
89.2,42.2,29.2,59.5,0.37,23.9,2.0
11.1,166.4,42.1,72.7,4.04,142.1,4.0
98.3,95.1,35.1,34.0,6.55,130.5,4.0
89.9,160.5,2.8,40.8,13.86,158.9,1.0
55.4,52.5,31.2,0.2,2.88,72.5,3.0
64.3,53.6,37.1,95.7,7.05,49.5,4.0
102.4,88.6,4.9,36.1,0.28,38.2,4.0
56.5,97.2,28.6,15.6,4.44,72.7,1.0
84.2,140.0,20.7,22.3,16.85,186.1,1.0
57.7,79.6,13.5,15.6,17.72,176.4,2.0
29.0,87.8,25.9,26.3,23.73,36.6,3.0
117.9,149.3,40.7,74.2,14.34,151.4,2.0
30.6,80.5,8.6,10.6,21.69,54.7,3.0
78.5,14.5,44.2,100.4,21.21,104.0,2.0
114.0,19.1,33.6,24.8,1.00,96.2,4.0
66.8,37.3,30.0,52.6,21.43,70.8,4.0
29.6,154.9,38.0,71.9,8.10,5.2,3.0
64.1,117.5,28.8,47.9,21.93,194.5,2.0
49.1,135.8,32.3,91.1,9.70,169.6,3.0
56.8,145.5,32.3,19.1,12.07,58.9,1.0
120.6,145.2,24.0,4.5,3.96,68.4,2.0
109.4,66.4,44.5,48.5,8.58,19.1,3.0
11.0,175.4,48.9,45.1,14.11,89.6,4.0
43.9,63.2,47.6,8.2,12.64,122.0,1.0
23.5,25.2,24.3,50.0,18.99,185.3,4.0
11.9,173.2,14.1,71.4,20.03,56.4,1.0
35.3,176.1,17.9,64.2,11.29,129.8,1.0
21.2,87.7,3.2,91.4,3.12,114.6,3.0
99.7,126.6,11.2,73.3,4.89,121.8,1.0
66.3,120.5,6.1,6.5,9.34,9.7,1.0
68.3,160.5,42.1,74.1,9.58,19.1,3.0
81.3,104.8,18.7,28.6,20.64,111.4,3.0
111.6,32.5,25.9,33.9,4.72,8.0,4.0
122.8,32.0,33.8,90.9,8.57,110.9,4.0
94.0,160.0,19.4,19.8,9.92,94.0,4.0
92.0,40.5,38.6,18.2,19.12,141.7,1.0
20.0,159.9,19.1,8.0,11.31,15.9,3.0
79.0,136.8,16.6,81.3,14.74,20.6,2.0
19.6,185.8,38.9,88.7,5.45,27.7,4.0
118.1,121.8,16.0,33.2,19.86,121.4,1.0
59.3,31.5,13.4,32.0,6.07,159.1,1.0
46.1,20.8,48.3,43.1,11.68,171.2,1.0
39.4,86.8,38.6,75.5,15.74,44.5,2.0
7.1,50.0,45.1,96.2,12.20,136.6,4.0
12.0,145.7,39.2,31.4,23.52,170.5,1.0
6.7,90.5,4.0,3.4,16.40,194.3,1.0
102.8,170.7,29.2,55.1,2.07,38.3,4.0
62.3,10.4,21.8,6.4,4.22,105.5,3.0
99.9,173.9,2.9,64.8,2.74,93.1,1.0
106.1,20.9,12.3,66.0,21.77,115.3,2.0
57.5,163.2,17.5,75.7,18.27,154.6,2.0
28.2,80.3,38.2,45.0,11.48,148.2,4.0
67.6,133.6,16.2,46.1,15.88,174.7,2.0
58.2,10.9,27.1,75.5,16.88,22.0,1.0
30.3,44.9,12.2,39.4,19.83,90.6,1.0
24.4,32.1,8.9,37.6,16.49,56.7,4.0
84.1,93.0,48.3,13.1,10.50,10.9,4.0
95.5,124.5,28.3,71.4,10.37,65.3,2.0
7.5,85.9,23.5,11.0,0.52,104.1,4.0
91.4,83.0,18.8,77.0,22.96,56.4,4.0
20.9,108.7,19.0,72.6,13.40,119.5,2.0
89.9,91.4,38.4,88.6,12.55,81.0,3.0
22.0,160.2,6.2,67.8,12.79,85.6,4.0
33.2,90.6,26.4,38.7,14.98,63.6,1.0
20.8,77.4,19.3,92.6,18.73,26.6,1.0
20.3,172.8,23.5,27.1,7.08,111.3,4.0
119.2,40.4,39.4,67.8,9.47,159.4,1.0
104.1,38.4,22.8,43.5,13.43,91.7,1.0
49.6,28.8,29.2,83.4,4.21,92.9,2.0
39.2,40.9,48.1,23.6,13.66,115.6,1.0
79.4,162.7,18.1,97.3,7.30,69.4,4.0
103.4,139.9,2.2,57.5,2.67,68.2,3.0
71.8,185.7,48.5,92.4,17.48,62.7,4.0
40.8,35.0,45.2,83.5,17.34,169.4,4.0
95.7,161.3,21.6,62.2,12.05,135.0,1.0
72.4,182.1,8.9,45.7,4.87,134.0,2.0
117.3,84.2,8.4,71.5,11.58,24.6,1.0
94.9,186.8,33.7,97.7,18.25,83.8,1.0
74.4,53.7,12.0,59.4,21.53,31.3,3.0
42.9,18.0,46.7,95.1,5.84,11.2,3.0
36.1,180.9,16.8,34.7,11.95,63.1,2.0
21.1,75.6,42.0,9.1,1.19,185.6,4.0
123.3,172.4,35.9,84.5,12.90,118.6,4.0
33.4,80.5,35.3,100.5,14.90,94.7,1.0
27.8,90.5,41.3,7.5,3.48,66.1,4.0
37.9,101.4,26.7,20.9,19.26,182.8,4.0
108.6,156.1,8.3,2.0,5.62,73.0,1.0
85.4,31.5,1.5,44.0,16.49,69.7,3.0
60.4,96.5,34.4,31.4,15.49,33.6,1.0
49.5,148.4,18.2,85.5,12.99,68.2,3.0
49.5,177.1,35.3,67.5,23.20,140.3,2.0
84.8,83.2,29.3,62.9,21.85,84.6,1.0
2.5,185.7,31.0,32.2,15.14,101.7,3.0
53.7,61.4,19.0,31.4,0.77,117.4,1.0
7.5,77.6,31.8,3.9,7.16,108.2,4.0
25.3,145.3,44.8,93.7,3.02,160.9,2.0
66.6,147.7,44.5,70.9,17.68,34.7,2.0
48.6,33.4,14.4,22.8,14.28,158.5,3.0
31.0,38.2,46.2,99.6,0.38,174.3,2.0
43.2,123.9,10.8,50.3,2.00,95.2,4.0
63.1,107.5,35.8,89.1,10.14,105.4,1.0
98.0,43.5,4.5,57.8,4.08,91.1,2.0
17.4,133.1,1.1,45.4,13.53,190.5,4.0
78.3,38.7,34.0,14.8,9.72,75.0,3.0
108.3,13.9,6.2,80.7,23.40,19.0,2.0
5.4,176.2,41.3,47.7,14.89,183.8,4.0
77.9,188.3,37.9,89.1,11.38,134.7,4.0
48.0,88.4,9.7,63.5,0.45,61.6,2.0
126.5,185.2,13.5,86.1,4.52,47.4,2.0
10.0,95.9,26.0,71.3,20.31,39.0,3.0
45.5,171.5,43.8,21.8,15.57,121.5,2.0
40.3,51.7,42.7,85.0,19.96,101.9,4.0
41.8,25.3,31.4,46.1,12.91,150.4,2.0
73.3,146.8,18.2,81.0,3.23,173.9,1.0
55.6,76.5,37.4,34.9,14.46,89.9,3.0
60.8,123.9,31.9,27.1,22.94,176.6,4.0
121.7,54.1,39.8,15.8,13.40,179.3,1.0
85.5,87.2,7.5,34.7,9.34,64.1,4.0
84.1,32.7,17.5,19.3,3.15,123.1,2.0
40.4,135.7,26.9,26.5,0.13,140.8,3.0
74.5,14.8,27.3,0.2,6.94,52.6,4.0
61.3,26.5,9.8,67.0,11.35,143.4,2.0
101.5,118.7,5.3,24.7,21.14,55.9,2.0
4.9,39.1,36.8,44.0,20.42,87.4,3.0
12.0,116.3,22.9,79.4,10.73,41.5,2.0
59.7,83.7,10.5,77.3,19.20,141.7,2.0
120.2,103.5,35.5,14.1,6.64,178.9,3.0
23.0,183.1,5.8,2.0,9.09,197.1,4.0
12.1,89.0,49.1,81.2,14.32,158.4,1.0
54.0,122.8,49.5,44.7,4.44,117.9,4.0
63.8,164.9,3.2,70.4,18.89,175.5,1.0
67.6,146.8,28.8,75.1,2.20,52.7,4.0
111.0,119.1,41.0,71.7,3.35,132.2,1.0
69.6,122.9,33.4,46.5,19.92,165.9,1.0
121.0,90.6,30.9,44.6,7.53,108.7,4.0
16.2,176.3,14.3,11.6,23.97,138.8,4.0
45.9,113.9,12.1,36.4,0.25,94.5,4.0
34.4,120.1,8.2,4.4,2.59,98.1,3.0
115.0,172.1,35.0,96.4,5.06,171.7,1.0
27.0,173.4,45.2,55.0,18.66,58.2,3.0
85.1,156.5,3.1,77.3,21.22,84.7,2.0
63.5,17.6,46.5,95.0,7.38,113.2,4.0
40.1,22.8,44.7,90.1,19.82,108.7,4.0
52.1,171.5,49.5,73.5,5.41,93.0,3.0
103.2,14.9,30.8,32.0,3.10,13.1,3.0
57.4,118.1,20.3,42.6,19.30,144.6,2.0
120.6,157.9,1.9,56.7,11.64,128.1,3.0
22.8,164.3,15.1,50.2,11.87,109.6,1.0
97.4,96.7,45.0,95.7,17.69,97.1,4.0
123.3,41.0,22.6,79.4,3.78,163.7,3.0
14.8,50.0,29.4,9.0,12.15,63.4,1.0
125.4,176.3,47.9,93.6,10.29,113.3,2.0
11.5,75.6,3.8,36.7,6.26,67.9,2.0
81.5,41.9,20.2,96.4,23.79,18.5,3.0
52.4,53.7,24.0,5.4,18.01,79.5,4.0
88.5,59.6,10.3,0.5,7.58,167.0,3.0
3.1,104.3,35.4,61.5,13.55,171.8,3.0
90.0,136.1,30.2,79.3,21.36,9.5,2.0
49.2,100.7,29.4,48.6,3.16,90.6,2.0
99.2,65.3,16.2,58.9,7.57,192.5,4.0
68.5,142.6,28.1,56.8,17.35,110.0,1.0
3.3,148.2,45.3,81.1,9.32,126.7,2.0
49.5,121.0,1.0,73.2,18.57,153.8,3.0
37.5,37.3,47.9,54.7,5.38,61.9,2.0
82.0,123.3,39.5,21.1,13.45,138.3,1.0
5.8,134.0,14.9,77.2,12.46,46.1,4.0
41.6,164.2,49.9,77.1,16.93,35.8,1.0
67.4,104.1,3.3,85.1,1.39,60.9,4.0
104.9,11.3,29.1,37.5,22.30,173.3,4.0
9.0,184.8,9.0,36.7,0.22,159.3,1.0
10.7,52.5,33.6,42.6,22.71,119.9,3.0
68.3,18.1,16.8,21.8,7.40,129.0,3.0
100.0,21.1,37.2,15.7,0.18,7.1,3.0
87.8,179.3,15.1,65.7,12.04,98.5,2.0
124.6,164.5,7.0,12.0,7.09,39.4,3.0
82.8,183.5,9.2,8.0,17.55,10.7,2.0
19.4,107.5,43.8,80.2,20.97,194.9,4.0
110.4,77.7,34.4,49.9,12.06,173.7,2.0
94.2,56.4,8.8,76.9,15.97,159.0,3.0
119.4,23.2,48.9,92.0,15.28,177.6,1.0
23.0,110.9,19.5,15.6,4.94,193.7,2.0
79.1,72.2,14.5,99.6,7.20,193.2,1.0
9.5,14.1,23.7,43.7,22.93,159.1,1.0
54.7,136.5,5.6,93.5,1.57,187.6,2.0
5.1,20.9,9.7,75.4,0.17,78.5,4.0
87.0,179.4,33.5,52.1,8.49,110.1,4.0
106.1,54.8,14.5,16.7,15.64,122.2,4.0
94.5,18.0,37.5,20.4,23.97,199.2,3.0
81.4,40.5,31.5,44.4,19.52,39.4,1.0
34.9,158.5,48.7,76.4,13.23,104.0,2.0
29.1,148.4,12.3,68.4,3.63,173.8,1.0
95.1,23.6,20.4,58.4,19.52,138.9,3.0
89.8,69.5,47.9,39.1,3.79,118.1,4.0
57.2,67.7,34.5,72.7,5.50,114.5,1.0
88.4,56.0,38.3,15.7,14.03,71.6,1.0
39.9,120.1,49.2,34.7,13.45,14.7,4.0
110.5,58.2,3.6,85.4,11.09,35.5,3.0
19.5,48.0,11.4,76.1,13.09,141.8,4.0
22.4,131.6,38.4,26.2,21.82,133.2,2.0
119.2,60.3,14.3,2.3,15.37,77.1,4.0
88.2,88.5,26.6,61.6,10.87,76.0,4.0
33.2,81.8,7.9,45.5,17.18,127.6,3.0
4.9,131.6,37.9,0.1,6.21,29.3,1.0
1.6,71.5,5.7,89.7,14.70,105.3,3.0
30.2,12.4,21.1,56.6,14.76,58.2,3.0
104.0,51.0,20.7,34.2,8.20,67.4,2.0
96.4,63.9,28.8,44.7,7.70,62.8,3.0
67.2,108.4,24.0,62.2,7.02,151.6,3.0
12.4,71.6,11.7,69.4,21.66,22.0,4.0
19.5,104.3,32.2,49.6,7.71,155.2,2.0
78.9,145.7,14.6,77.6,11.65,100.4,1.0
35.0,105.2,43.0,66.3,9.82,174.4,1.0
60.3,11.1,13.6,0.7,4.89,18.4,2.0
110.3,72.1,41.6,2.4,4.46,142.7,2.0
36.5,86.8,23.0,79.1,14.59,65.0,4.0
79.3,13.0,46.1,58.8,15.84,179.9,3.0
119.1,43.6,40.4,18.5,0.39,168.0,2.0
32.3,164.3,44.7,86.9,8.01,195.0,2.0
67.0,123.8,10.3,26.1,8.87,114.9,2.0
55.5,50.2,24.9,92.6,0.68,131.0,1.0
97.9,37.6,8.9,58.6,4.18,13.0,3.0
42.4,177.6,25.4,99.5,9.00,161.3,1.0
