longitude,latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Speed_limit,Light_Conditions,Date,time of police
78.56037816,14.80283387,1,3,2,1,5,21:10,30,1,21-07-2018,
78.56228907,14.66234064,1,3,2,1,3,20:31,30,1,26-07-2018,
78.61558599,14.7027698,1,2,2,1,5,10:20,30,1,14-07-2018,
78.60065039,14.76434288,1,3,2,1,3,9:20,30,1,19-07-2018,
78.55970579,14.80222413,1,3,2,1,3,8:05,30,1,12/7/2018,
78.62728887,14.79453532,1,2,2,1,4,21:16,30,4,27-07-2018,
78.47895,14.70259881,1,2,2,1,4,23:00,30,4,20-07-2018,
78.57717785,14.69583234,1,3,1,1,6,11:04,30,1,22-07-2018,
78.52051856,14.662673,1,3,1,1,7,11:57,30,1,16-07-2018,
78.62378219,14.68170586,1,3,1,1,2,9:29,30,1,18-07-2018,
78.57691734,14.78841175,1,3,3,1,1,17:48,30,1,17-07-2018,
78.46463445,14.74629362,1,3,4,4,1,7:30,30,1,24-07-2018,
78.54016416,14.6832666,1,3,1,1,2,18:20,30,1,25-07-2018,
78.61614241,14.79293317,1,3,2,1,1,20:15,30,4,17-07-2018,
78.54638543,14.74545249,1,2,2,1,5,12:30,30,1,21-07-2018,
78.48554726,14.69804608,1,2,1,1,6,23:32,30,4,22-07-2018,
78.60138877,14.74893791,1,2,2,1,2,9:50,30,1,25-07-2018,
78.48192255,14.73077678,1,3,2,1,4,16:00,30,1,29-06-2018,
78.6312254,14.74352327,1,3,2,1,3,14:40,30,1,2/8/2018,
78.51288319,14.67342825,1,3,2,1,4,11:44,30,1,29-06-2018,
78.60605337,14.69973985,1,3,2,1,4,19:20,30,1,3/8/2018,
78.64267823,14.76034396,1,3,1,1,5,16:43,30,1,28-07-2018,
78.60030099,14.70275233,1,3,2,1,5,16:14,30,1,28-07-2018,
78.60136994,14.66626162,1,2,2,1,7,8:00,30,1,5/2/2018,
78.52266229,14.74112063,1,3,1,1,4,11:30,30,1,20-07-2018,
78.47876653,14.73613254,1,3,1,1,7,12:54,30,1,23-07-2018,
78.60844324,14.72814121,1,3,2,1,4,9:50,30,1,27-07-2018,
78.52641492,14.68632523,1,3,2,1,4,17:30,30,1,13-07-2018,
78.63184943,14.67527076,1,3,2,1,3,14:00,30,1,19-07-2018,
78.48211029,14.72040501,1,3,1,1,4,14:00,30,1,27-07-2018,
78.51199714,14.70995112,1,3,2,1,5,8:25,30,1,28-07-2018,
78.5763601,14.77154152,1,3,2,1,3,8:16,30,1,26-07-2018,
78.55391299,14.7740181,1,3,2,1,4,13:00,30,1,3/8/2018,
78.46301691,14.74720643,1,3,2,1,5,21:30,30,4,28-07-2018,
78.62464892,14.75308679,1,3,2,1,6,13:27,30,1,29-07-2018,
78.46704417,14.75930861,1,2,1,1,5,23:07,30,4,28-07-2018,
78.55848504,14.71539391,1,3,2,1,4,12:50,30,1,27-07-2018,
78.51732874,14.67259742,1,3,2,1,7,15:20,30,1,16-07-2018,
78.6291288,14.72506759,1,3,2,1,3,13:25,30,1,19-07-2018,
78.48220986,14.68614189,1,3,2,1,5,10:00,30,1,28-07-2018,
78.60468858,14.7696256,1,3,1,1,7,16:20,30,1,6/8/2018,
78.52351133,14.79383918,1,3,2,1,3,19:05,30,1,2/8/2018,
78.63890419,14.66573112,1,3,2,1,4,13:15,30,1,3/8/2018,
78.5590911,14.78539287,1,3,2,1,7,16:40,30,1,6/8/2018,
78.58491108,14.70506197,1,2,1,2,4,0:30,30,4,3/8/2018,
78.53573229,14.68513044,1,3,2,1,6,20:30,30,4,5/8/2018,
78.59324642,14.70488776,1,3,2,2,1,16:40,30,1,7/8/2018,
78.60800779,14.71657323,1,3,2,1,2,8:55,30,1,25-07-2018,
78.50281891,14.78494008,1,3,2,1,6,12:52,30,1,5/8/2018,
78.63289752,14.70096225,1,3,2,1,4,19:05,30,1,27-07-2018,
78.52944959,14.78035654,1,3,2,1,5,16:40,30,1,28-07-2018,
78.503989,14.73325365,1,3,1,1,4,19:20,30,4,3/8/2018,
78.55804645,14.73436045,1,3,2,1,5,14:05,30,1,4/8/2018,
78.57389646,14.72614352,1,3,2,1,4,23:18,30,4,10/8/2018,
78.46697367,14.75706621,1,3,1,1,6,16:22,30,1,5/8/2018,
78.5708188,14.79659274,1,2,2,1,6,10:35,30,1,12/8/2018,
78.58075776,14.8006081,1,3,2,1,3,11:09,30,1,9/8/2018,
78.59514156,14.75504229,1,3,2,1,5,7:55,30,1,11/8/2018,
78.48505126,14.72608423,1,3,2,1,1,12:10,30,1,14-08-2018,
78.51041316,14.80351657,1,3,2,1,3,15:30,30,1,2/8/2018,
78.50446142,14.67104731,1,2,2,1,2,7:08,30,1,8/8/2018,
78.47072823,14.72987882,1,3,2,1,4,16:09,30,1,10/8/2018,
78.62242438,14.78233233,1,2,1,1,7,7:59,30,1,13-08-2018,
78.63723671,14.70518666,1,3,1,8,4,18:25,30,1,17-08-2018,
78.49125392,14.69749682,1,3,1,1,1,17:45,30,1,14-08-2018,
78.46883038,14.70053854,1,3,2,2,1,22:36,30,4,14-08-2018,
78.47601286,14.72609045,1,3,2,1,2,20:30,30,4,22-08-2018,
78.61983671,14.71290057,1,3,1,1,3,15:11,30,1,16-08-2018,
78.4663422,14.77668987,1,2,2,1,2,19:55,30,1,15-08-2018,
78.58441322,14.77684065,1,3,2,1,4,19:46,30,1,17-08-2018,
78.47385387,14.74312333,1,3,2,1,4,16:00,30,1,31-08-2018,
78.46305644,14.73622384,1,2,2,1,3,13:49,30,1,16-08-2018,
78.62101766,14.71119153,1,3,2,1,2,19:21,30,4,15-08-2018,
78.53655881,14.76164493,1,3,1,1,2,10:25,30,1,22-08-2018,
78.54195346,14.73699922,1,3,1,2,6,17:35,30,1,19-08-2018,
78.49315304,14.68513945,1,3,2,2,4,12:25,30,1,17-08-2018,
78.48506448,14.65919673,1,3,2,1,6,19:38,30,4,2/9/2018,
78.61449753,14.79511709,1,3,1,1,2,18:19,30,1,8/8/2018,
78.63211689,14.68203967,1,3,1,1,5,18:49,30,1,18-08-2018,
78.57336095,14.71313183,1,2,2,1,5,7:18,30,1,25-08-2018,
78.57013826,14.70995349,1,3,2,1,6,16:30,30,1,2/9/2018,
78.54786125,14.66163674,1,3,2,1,5,15:44,30,1,25-08-2018,
78.56285873,14.65765885,1,3,2,3,7,16:57,30,1,13-08-2018,
78.6262942,14.68990504,1,3,1,1,3,12:20,30,1,16-08-2018,
78.61861793,14.69698297,1,2,1,1,1,23:54,30,4,21-08-2018,
78.57802053,14.73654687,1,3,2,1,2,17:34,30,1,22-08-2018,
78.53340528,14.7084104,1,3,3,1,3,0:10,30,4,6/9/2018,
78.5366164,14.73995023,1,3,2,1,4,19:20,30,7,24-08-2018,
78.51340081,14.67804508,1,3,2,1,2,17:50,30,1,22-08-2018,
78.58528152,14.77507686,1,3,3,1,6,16:20,30,1,9/9/2018,
78.47536095,14.79176727,1,3,2,2,5,20:05,30,1,18-08-2018,
78.63000205,14.67586399,1,3,2,1,7,18:00,30,1,20-08-2018,
78.50319307,14.77584444,1,2,1,1,7,22:55,50,4,3/9/2018,
78.50339206,14.66618362,1,3,1,1,2,13:15,30,1,29-08-2018,
78.47667376,14.66565288,1,3,2,1,5,18:43,30,1,1/9/2018,
78.52601813,14.65706308,1,3,1,1,7,11:40,30,1,27-08-2018,
78.51698662,14.76981903,1,3,2,1,6,15:58,30,1,26-08-2018,
78.56981112,14.7315291,1,3,2,1,3,9:03,30,1,30-08-2018,
78.53563539,14.75917494,1,3,2,2,4,20:09,30,4,31-08-2018,
78.62011589,14.73027,1,3,1,1,7,11:10,30,1,27-08-2018,
78.62134621,14.71357371,1,3,1,1,5,7:40,30,1,1/9/2018,
78.49287921,14.76013263,1,3,2,1,4,9:25,30,1,14-09-2018,
78.4813579,14.72713344,1,3,1,1,2,16:00,30,1,5/9/2018,
78.46616176,14.74759801,1,3,2,1,3,8:45,30,1,30-08-2018,
78.55393523,14.80347702,1,3,2,1,4,9:09,30,1,7/9/2018,
78.61589988,14.75680176,1,3,3,1,6,16:20,30,1,2/9/2018,
78.51354649,14.66885171,1,3,2,1,2,12:35,30,1,29-08-2018,
78.49115896,14.68705366,1,2,1,1,3,20:46,30,4,13-09-2018,
78.57670121,14.68196887,1,3,3,1,1,15:00,30,1,4/9/2018,
78.538297,14.70771612,1,3,2,1,7,18:38,30,1,3/9/2018,
78.48344439,14.65894818,1,3,2,1,6,23:55,30,4,2/9/2018,
78.49949279,14.70631967,1,3,2,1,3,15:40,30,1,13-09-2018,
78.49013387,14.7615438,1,3,1,1,3,16:30,30,1,20-09-2018,
78.48131639,14.68238373,1,3,2,1,2,10:35,30,1,19-09-2018,
78.54578293,14.73854161,1,3,1,1,4,4:54,30,4,21-09-2018,
78.59412747,14.69350728,1,3,2,1,5,9:00,30,1,14-07-2018,
78.46495284,14.6996605,1,3,2,1,3,9:00,30,1,13-09-2018,
78.58577431,14.68655124,1,2,1,1,2,11:15,30,1,12/9/2018,
78.56078255,14.71183047,1,3,2,1,6,8:25,30,1,16-09-2018,
78.60117738,14.78007427,1,3,1,1,4,22:10,30,4,14-09-2018,
78.55489548,14.69390649,1,3,1,1,5,19:14,30,4,8/9/2018,
78.49036282,14.80095253,1,3,2,1,6,19:14,30,4,9/9/2018,
78.53908734,14.72035673,1,3,2,1,6,9:05,30,1,16-09-2018,
78.55830005,14.69055958,1,3,1,1,3,21:49,30,4,13-09-2018,
78.58657755,14.66763161,1,3,2,1,7,18:27,30,1,10/9/2018,
78.47041408,14.78019303,1,3,1,1,3,16:09,30,1,13-09-2018,
78.58025622,14.68054046,1,3,1,1,5,14:55,30,1,1/9/2018,
78.50651218,14.70776923,1,3,2,1,5,7:40,30,1,15-09-2018,
78.56027046,14.66189995,1,3,2,1,7,13:19,30,1,17-09-2018,
78.60432551,14.69909915,1,3,1,1,7,10:05,30,1,17-09-2018,
78.54189077,14.76339984,1,2,2,1,1,11:42,30,1,25-09-2018,
78.5147826,14.71409468,1,3,2,1,5,16:40,30,1,15-09-2018,
78.58619041,14.6948484,1,3,2,1,3,4:52,30,4,13-09-2018,
78.55284025,14.70589803,1,3,1,1,3,19:01,30,4,20-09-2018,
78.47623416,14.6678057,1,2,2,1,5,13:15,30,1,22-09-2018,
78.60778549,14.74711976,1,2,2,1,4,7:35,30,1,7/9/2018,
78.48305977,14.76507334,1,3,1,1,5,13:50,30,1,15-09-2018,
78.54378485,14.72990613,1,3,2,1,5,18:29,30,1,15-09-2018,
78.54577735,14.76021197,1,3,2,1,3,14:10,30,1,9/8/2018,
78.63593486,14.72832204,1,3,2,1,2,16:21,30,1,12/9/2018,
78.63278385,14.7586629,1,2,1,1,6,7:55,30,1,23-09-2018,
78.54582232,14.696685,1,3,1,1,3,23:30,30,4,6/9/2018,
78.58628689,14.78168129,1,3,2,1,4,20:45,30,4,28-09-2018,
78.51634044,14.79510902,1,3,1,1,6,22:55,30,4,21-10-2018,
78.63397403,14.6776865,1,3,1,1,6,16:02,30,1,30-09-2018,
78.56183682,14.70463357,1,3,2,1,2,12:15,30,1,26-09-2018,
78.60976275,14.80158797,1,3,2,2,7,10:26,40,1,24-09-2018,
78.48905384,14.66230405,1,3,3,1,7,12:34,30,1,24-09-2018,
78.50356716,14.7526789,1,3,1,1,5,16:00,30,1,29-09-2018,
78.59497719,14.7680431,1,3,1,1,2,15:05,30,1,19-09-2018,
78.60919974,14.71191324,1,3,2,1,6,16:12,30,1,30-09-2018,
78.49789406,14.77239026,1,2,2,2,3,10:20,30,1,27-09-2018,
78.6220705,14.67691345,1,3,1,2,6,17:55,30,1,30-09-2018,
78.52625253,14.68154281,1,3,2,1,1,19:00,30,4,28-08-2018,
78.62495732,14.76180753,1,3,2,1,2,18:33,30,4,3/10/2018,
78.553676,14.75505541,1,3,2,1,3,17:05,30,1,4/10/2018,
78.46333771,14.68100996,1,2,1,1,7,15:38,30,1,24-09-2018,
78.51816129,14.72144039,1,3,1,1,6,8:30,30,1,23-09-2018,
78.53854718,14.76649771,1,3,2,1,1,14:30,30,1,9/10/2018,
78.49698296,14.79614792,1,3,2,1,3,21:10,30,4,4/10/2018,
78.49675922,14.67054068,1,3,2,1,7,22:50,30,4,8/10/2018,
78.49761819,14.73928909,1,3,2,1,6,20:20,30,4,16-09-2018,
78.5341393,14.68092624,1,3,2,1,1,20:10,30,7,9/10/2018,
78.46913957,14.77539231,1,3,3,1,4,12:10,30,1,12/10/2018,
78.63339848,14.67922786,1,3,1,1,7,14:55,30,1,15-10-2018,
78.58851177,14.747284,1,3,1,1,2,16:25,30,1,10/10/2018,
78.6063134,14.7157971,1,2,1,1,5,8:27,20,1,6/10/2018,
78.49037725,14.80105514,1,3,2,1,5,17:33,30,1,29-09-2018,
78.59541939,14.66913367,1,3,1,1,6,15:52,30,1,30-09-2018,
78.46376752,14.75200724,1,3,1,1,5,8:22,30,1,6/10/2018,
78.48590059,14.76237952,1,2,1,1,4,23:00,30,4,7/9/2018,
78.58416491,14.71565697,1,3,2,1,5,7:20,30,1,6/10/2018,
78.49891083,14.72609435,1,3,4,1,7,13:35,30,1,8/10/2018,
78.50890387,14.69349066,1,3,2,1,3,8:55,30,1,11/10/2018,
78.56599845,14.69242219,1,3,2,1,2,11:55,30,1,10/10/2018,
78.56886634,14.78602364,1,3,1,1,2,13:40,30,1,10/10/2018,
78.50750507,14.74829203,1,2,2,1,4,7:50,30,1,19-10-2018,
78.55933542,14.725884,1,2,2,1,3,8:28,30,1,11/10/2018,
78.51195934,14.73661094,1,2,2,1,4,18:15,30,4,12/10/2018,
78.6128827,14.66712032,1,3,2,1,4,20:20,30,4,5/10/2018,
78.56452127,14.79873582,1,3,2,1,7,9:30,30,1,15-10-2018,
78.62586752,14.7025344,1,3,2,2,7,14:04,30,1,15-10-2018,
78.5974467,14.75748208,1,3,3,1,6,13:10,30,1,14-10-2018,
78.59654869,14.7608293,1,3,2,1,2,8:27,30,1,3/10/2018,
78.63019093,14.77798103,1,3,2,1,7,21:20,30,4,8/10/2018,
78.4782755,14.7147547,1,3,2,1,2,8:30,30,1,10/10/2018,
78.6173827,14.74062443,1,3,2,1,3,8:40,30,1,11/10/2018,
78.52838454,14.71618967,1,3,4,1,2,19:35,30,4,17-10-2018,
78.48965276,14.79069376,1,3,2,2,2,10:30,30,1,10/10/2018,
78.62480201,14.76648669,1,3,2,1,4,9:00,30,1,19-10-2018,
78.54138585,14.6660723,1,3,2,1,1,1:30,30,4,16-10-2018,
78.62874336,14.76059573,1,3,1,1,2,9:59,30,1,17-10-2018,
78.47319311,14.72627341,1,3,2,1,5,1:45,30,4,20-10-2018,
78.58402346,14.74263641,1,3,1,1,4,11:40,30,1,19-10-2018,
78.62654124,14.7575194,1,3,2,1,5,7:44,30,1,20-10-2018,
78.6171538,14.76775498,1,3,2,1,2,16:35,30,1,17-10-2018,
78.51815695,14.75609074,1,3,2,1,4,0:25,30,4,19-10-2018,
78.53244648,14.77965823,1,3,2,1,1,15:25,30,1,16-10-2018,
78.56820231,14.72934983,1,3,3,1,2,8:03,30,1,10/10/2018,
78.54007916,14.74476723,1,3,1,1,4,20:15,30,4,19-10-2018,
78.58915475,14.77835088,1,3,2,4,6,18:45,30,4,14-10-2018,
78.60060903,14.71016891,1,3,1,1,7,12:10,30,1,15-10-2018,
78.5472371,14.66076528,1,2,2,1,4,18:26,30,4,19-10-2018,
78.62838208,14.76132107,1,2,1,1,5,14:10,30,1,20-10-2018,
78.63250065,14.69744793,1,3,2,1,1,13:15,30,1,23-10-2018,
78.61886194,14.71723915,1,3,2,1,7,15:53,30,1,22-10-2018,
78.58167138,14.79881899,1,3,1,1,6,12:17,30,1,21-10-2018,
78.51203264,14.73136476,1,3,2,1,5,8:35,30,1,3/11/2018,
78.47883421,14.79828558,1,3,2,1,6,11:39,30,1,21-10-2018,
78.49058638,14.66180422,1,2,1,1,3,20:45,30,4,25-10-2018,
78.49543944,14.71781157,1,3,2,2,5,16:51,30,1,6/10/2018,
78.55867748,14.79952493,1,3,2,2,5,17:00,30,1,27-10-2018,
78.57390913,14.66889486,1,3,1,1,4,14:18,30,1,26-10-2018,
78.52127895,14.69624053,1,3,2,1,4,22:40,30,4,19-10-2018,
78.50552157,14.79473592,1,2,4,3,1,18:20,30,4,23-10-2018,
78.63895279,14.77577504,1,3,2,1,7,10:40,30,1,8/10/2018,
78.57865943,14.75103947,1,3,2,1,6,17:10,30,4,4/11/2018,
78.63676959,14.70173692,1,3,1,1,5,12:30,30,1,27-10-2018,
78.60142348,14.68140974,1,3,1,1,6,14:14,30,1,28-10-2018,
78.5818859,14.66811099,1,2,1,1,6,11:10,30,1,21-10-2018,
78.56842627,14.76460717,1,3,2,1,3,8:40,30,1,1/11/2018,
78.59152243,14.76758135,1,3,2,4,2,16:00,30,1,17-10-2018,
78.57896877,14.71154081,1,3,2,2,1,15:29,30,1,30-10-2018,
78.48758022,14.71809761,1,3,1,2,4,15:50,30,1,2/11/2018,
78.48675863,14.74927634,1,3,3,1,2,9:40,30,1,7/11/2018,
78.57678183,14.78303014,1,3,1,1,5,17:48,30,4,27-10-2018,
78.57899015,14.65964872,1,3,1,1,7,14:54,30,1,15-10-2018,
78.62490477,14.80483931,1,3,2,1,7,11:50,30,1,15-10-2018,
78.53366688,14.77838523,1,3,2,1,3,19:03,30,4,1/11/2018,
78.6172014,14.6679015,1,3,1,1,6,13:55,30,1,28-10-2018,
78.60130547,14.72743472,1,3,1,1,5,13:20,30,1,20-10-2018,
78.52545234,14.75628041,1,3,2,1,4,20:45,30,4,2/11/2018,
78.56785658,14.80120204,1,2,1,1,4,9:56,30,1,26-10-2018,
78.54206225,14.77813548,1,2,2,2,6,8:00,30,1,28-10-2018,
78.63466843,14.71814252,1,3,1,1,5,16:12,30,1,27-10-2018,
78.49560538,14.77135752,1,2,2,1,6,18:23,30,4,21-10-2018,
78.48112066,14.69436257,1,3,2,1,1,18:40,30,4,6/11/2018,
78.48295543,14.79881572,1,3,2,1,6,10:07,30,1,4/11/2018,
78.58646298,14.77242569,1,3,2,1,4,10:50,30,1,26-10-2018,
78.49775982,14.7067231,1,3,2,1,4,8:18,30,1,2/11/2018,
78.60724185,14.67211084,1,2,3,1,4,11:00,30,1,2/11/2018,
78.63404963,14.69084283,1,2,2,1,1,0:50,30,4,6/11/2018,
78.55431158,14.72001337,1,3,1,1,2,9:20,30,1,7/11/2018,
78.49765069,14.72458754,1,3,1,1,2,17:50,30,4,7/11/2018,
78.49671003,14.65815197,1,3,2,1,4,7:10,30,1,2/11/2018,
78.4629791,14.79671477,1,3,2,1,7,16:05,30,1,12/11/2018,
78.60692847,14.79105088,1,3,2,1,4,1:00,30,4,2/11/2018,
78.60753562,14.78427601,1,3,1,1,4,17:00,30,4,2/11/2018,
78.56052044,14.78595575,1,2,2,1,6,13:16,30,1,4/11/2018,
78.5427658,14.65849345,1,2,1,1,4,13:08,30,1,9/11/2018,
78.47831102,14.68349365,1,3,2,1,4,15:24,30,1,9/11/2018,
78.48421104,14.72211686,1,3,2,1,2,16:35,30,4,7/11/2018,
78.5214697,14.66970088,1,3,2,1,2,18:10,30,4,7/11/2018,
78.47360066,14.68583555,1,3,2,1,5,8:22,30,1,3/11/2018,
78.4900593,14.77182868,1,3,2,2,6,22:40,30,4,4/11/2018,
78.4871846,14.73139017,1,3,2,1,7,19:24,30,4,12/11/2018,
78.46588685,14.79194865,1,3,2,1,4,21:35,30,4,12/10/2018,
78.47268584,14.75778641,1,3,2,1,3,9:53,30,1,8/11/2018,
78.53585941,14.70090251,1,3,2,1,4,19:44,30,4,2/11/2018,
78.49257946,14.76530421,1,3,2,1,2,16:14,30,4,7/11/2018,
78.50530785,14.6716357,1,3,2,1,5,10:00,30,1,10/11/2018,
78.53432479,14.8020567,1,3,2,1,6,14:20,30,1,4/11/2018,
78.55300597,14.73895987,1,2,1,2,2,9:50,30,1,7/11/2018,
78.51151883,14.65971093,1,3,2,1,3,18:20,30,4,8/11/2018,
78.46717931,14.7311196,1,3,1,1,3,16:16,30,4,8/11/2018,
78.50549275,14.66400243,1,3,2,1,5,14:10,30,1,10/11/2018,
78.4907447,14.65964043,1,3,1,1,5,12:06,30,1,27-10-2018,
78.50569895,14.74283232,1,3,2,1,3,17:04,30,1,15-11-2018,
78.47718287,14.68651496,1,3,2,2,7,13:10,30,1,19-11-2018,
78.48884711,14.74654005,1,3,2,1,3,12:01,30,1,15-11-2018,
78.62425,14.75654426,1,3,2,1,6,15:13,30,1,11/11/2018,
78.59362043,14.76644118,1,3,2,2,1,10:43,30,1,6/11/2018,
78.60297873,14.67116695,1,3,2,1,2,18:25,50,4,21-11-2018,
78.48142709,14.79262228,1,2,1,1,4,23:40,30,4,16-11-2018,
78.63659077,14.7142887,1,3,2,1,6,9:10,30,1,18-11-2018,
78.59258747,14.68678304,1,3,2,1,4,7:04,30,1,9/11/2018,
78.4946614,14.71057322,1,3,2,1,6,18:09,30,4,11/11/2018,
78.53357623,14.77488344,1,2,1,1,6,8:50,30,1,11/11/2018,
78.53685882,14.68402626,1,3,1,1,6,11:05,30,1,18-11-2018,
78.56709982,14.67020131,1,3,2,2,1,15:57,30,4,13-11-2018,
78.53065774,14.72361297,1,3,1,1,5,12:20,30,1,29-09-2018,
78.47746472,14.73738805,1,3,2,1,1,1:20,30,4,20-11-2018,
78.51793329,14.73128241,1,3,2,1,5,10:45,30,1,17-11-2018,
78.61067443,14.68550805,1,3,1,2,6,14:25,30,1,11/11/2018,
78.48257773,14.73812699,1,3,2,1,5,18:20,30,1,3/11/2018,
78.6404428,14.67309326,1,3,2,1,4,20:05,30,7,16-11-2018,
78.62551446,14.68941398,1,3,1,1,3,10:25,30,1,29-11-2018,
78.48538339,14.70675255,1,3,2,1,5,18:30,30,4,24-11-2018,
78.53745082,14.65968377,1,3,2,1,5,12:08,30,1,17-11-2018,
78.56584996,14.73805299,1,2,2,1,1,17:30,30,4,27-11-2018,
78.55935083,14.68502036,1,3,2,1,6,13:01,30,1,18-11-2018,
78.46493143,14.71643165,1,3,2,1,6,10:10,30,1,18-11-2018,
78.56619066,14.69315943,1,3,2,1,6,9:15,30,1,2/12/2018,
78.46993459,14.78062945,1,3,2,1,6,11:20,30,1,2/12/2018,
78.47550379,14.66871617,1,3,2,1,4,7:40,30,1,23-11-2018,
78.53505735,14.69906911,1,3,1,1,6,8:45,30,1,21-10-2018,
78.51933271,14.73410675,1,3,2,1,4,9:50,30,1,23-11-2018,
78.59179153,14.70777362,1,3,1,1,7,21:40,30,4,19-11-2018,
78.49329067,14.69346451,1,3,2,1,1,11:45,30,1,13-11-2018,
78.53420955,14.72151243,1,3,1,1,3,13:52,30,1,22-11-2018,
78.53093522,14.78882978,1,3,2,1,4,9:35,30,1,23-11-2018,
78.50725909,14.75350412,1,3,1,2,6,3:35,30,4,2/12/2018,
78.5102802,14.70274489,1,3,1,1,6,13:07,30,1,25-11-2018,
78.5808981,14.66575815,1,3,2,1,2,15:25,30,1,28-11-2018,
78.58605699,14.73222975,1,3,2,1,7,7:50,30,1,22-10-2018,
78.52811924,14.70210249,1,3,2,1,3,6:30,30,4,22-11-2018,
78.62674996,14.74447804,1,2,2,1,2,19:45,30,4,28-11-2018,
78.54151592,14.79506404,1,3,2,1,2,13:00,30,1,28-11-2018,
78.4631131,14.75831549,1,3,2,1,6,8:30,30,1,25-11-2018,
78.51312119,14.65718127,1,3,2,1,6,12:09,30,1,2/12/2018,
78.48123514,14.73864743,1,3,2,1,5,7:15,30,1,11/8/2018,
78.57086987,14.77131098,1,3,1,1,4,14:35,30,1,21-12-2018,
78.63990636,14.69922755,1,3,2,1,5,16:47,30,4,1/12/2018,
78.50778068,14.74063066,1,3,2,1,3,18:30,30,4,29-11-2018,
78.55515124,14.7139189,1,3,1,1,7,1:45,30,4,3/12/2018,
78.48450653,14.71697911,1,3,2,1,4,19:30,30,4,7/12/2018,
78.48076453,14.69463831,1,3,1,1,7,13:00,30,1,3/12/2018,
78.58291037,14.69683078,1,3,2,1,3,15:10,30,1,6/12/2018,
78.49934564,14.69281141,1,3,2,1,5,15:55,30,1,8/12/2018,
78.54464327,14.67160922,1,2,2,1,2,16:15,30,4,12/12/2018,
78.59928762,14.71933092,1,3,2,1,7,18:45,30,4,10/12/2018,
78.48798864,14.68806447,1,3,2,1,4,16:32,30,4,7/12/2018,
78.55940945,14.75913761,1,2,1,1,7,16:30,40,1,3/12/2018,
78.61763143,14.70362266,1,3,2,1,3,10:24,30,1,6/12/2018,
78.49607191,14.7503929,1,3,2,1,2,16:08,30,4,5/12/2018,
78.46493053,14.74020017,1,3,2,1,7,5:15,30,4,3/12/2018,
78.576435,14.71537791,1,3,2,3,6,22:08,30,4,9/12/2018,
78.56086536,14.79793238,1,3,1,1,3,23:36,30,4,13-12-2018,
78.52639022,14.77049408,1,3,2,1,3,16:40,30,4,13-12-2018,
78.59617174,14.78944839,1,3,1,1,6,0:55,30,4,16-12-2018,
78.59916024,14.79642049,1,3,2,1,7,7:10,40,4,17-12-2018,
78.62565882,14.79281737,1,3,2,3,4,21:30,30,4,28-12-2018,
78.52472164,14.73007691,1,3,2,1,1,18:15,30,4,18-12-2018,
78.51478796,14.66167058,1,3,2,1,6,11:05,30,1,9/12/2018,
78.48739601,14.7083267,1,3,1,1,5,1:47,30,4,1/12/2018,
78.49907044,14.79253395,1,3,2,1,1,8:21,30,1,18-12-2018,
78.53298098,14.80051134,1,3,1,1,6,15:28,30,1,9/12/2018,
78.51631774,14.7070303,1,2,1,1,7,1:07,20,4,17-12-2018,
78.51772697,14.76350828,1,3,2,2,7,16:30,30,4,17-12-2018,
78.56192472,14.74528884,1,2,1,1,5,11:05,30,1,8/12/2018,
78.58224146,14.71823719,1,3,2,1,6,15:45,30,1,25-11-2018,
78.46939512,14.79361121,1,2,2,1,7,11:29,30,1,10/12/2018,
78.61980847,14.75115313,1,2,1,1,6,16:20,30,4,16-12-2018,
78.48338704,14.78584508,1,3,1,1,6,18:14,30,4,9/12/2018,
78.5318091,14.67760443,1,3,2,1,4,16:16,30,4,14-12-2018,
78.52328197,14.78883601,1,3,1,1,2,17:10,30,4,19-12-2018,
78.52538528,14.76846474,1,3,2,1,4,18:45,30,4,21-12-2018,
78.59024609,14.7685258,1,3,2,1,4,12:35,30,1,28-12-2018,
78.56365146,14.71927959,1,2,1,1,6,19:00,30,4,23-12-2018,
78.56501288,14.79590786,1,3,1,1,4,14:20,30,1,28-12-2018,
78.57420691,14.7408943,1,2,2,1,4,11:20,30,1,30-11-2018,
78.57357804,14.74449375,1,3,2,1,2,17:15,30,4,28-11-2018,
78.56642682,14.74229791,1,3,1,1,2,14:57,30,1,19-12-2018,
78.58702116,14.71242525,1,3,2,1,7,11:29,30,1,17-12-2018,
78.61159437,14.7091571,1,3,2,1,2,17:15,30,4,19-12-2018,
78.57643413,14.70980866,1,3,1,1,7,0:41,30,4,17-12-2018,
78.47068278,14.78471907,1,3,1,2,5,3:27,30,4,15-12-2018,
78.5322012,14.79235404,1,3,2,2,5,20:10,30,4,29-12-2018,
78.62059931,14.70433319,1,3,2,1,6,16:40,30,4,30-12-2018,
78.58608668,14.71165076,1,3,1,1,6,18:00,30,4,30-12-2018,
78.62440547,14.76764425,1,3,1,1,2,9:20,30,1,19-12-2018,
78.50859909,14.70728448,1,3,2,1,3,12:40,30,1,20-12-2018,
78.54225753,14.79020355,1,3,2,1,5,17:05,30,4,29-12-2018,
78.48850065,14.66567292,1,3,1,1,2,10:40,30,1,19-12-2018,
78.51212682,14.67701795,1,2,1,1,4,21:25,30,4,21-12-2018,
78.48895467,14.68624096,1,3,2,1,3,22:20,30,4,20-12-2018,
